	jet_class	PhyDistance	AffinityType	Laplacien	NumEigenvectors	StoppingCondition	AffinityCutoff	ExpofPTPosition	ExpofPTMultiplier	DeltaR
236	SpectralMean	Luclus	linear	symmetric	7	beamparticle	('knn', 3)	input	-0.7138203767505014	1.3887313115168112
237	SpectralMean	angular	exponent	unnormalised	1	standard	('distance', 3.8643222750563955)	eigenspace	0.6168445972198418	0.8220650872472395
238	SpectralMean	angular	inverse	unnormalised	4	standard	None	eigenspace	-0.41625575503411283	0.7329365054519474
239	SpectralMean	normed	exponent	unnormalised	8	standard	('distance', 8.77348585201237)	eigenspace	0.7525559589785029	1.016460635883974
240	SpectralMean	normed	exponent	unnormalised	7	beamparticle	None	eigenspace	0.9226010963025024	0.7465963551805075
241	SpectralMean	invarient	exponent	symmetric	2	beamparticle	('knn', 4)	input	-0.02786215590029273	0.5427303988415104
242	SpectralMean	angular	exponent2	unnormalised	3	standard	('distance', 5.983226399433418)	eigenspace	0.5281405208496555	1.0861171912966223
243	SpectralMean	Luclus	inverse	symmetric	3	beamparticle	('knn', 3)	eigenspace	-0.7927082689483032	1.322736052187895
244	SpectralMean	normed	linear	unnormalised	3	standard	('knn', 1)	input	-0.37346527543664254	1.1080098095399176
245	SpectralMean	angular	exponent	symmetric	2	beamparticle	('knn', 2)	input	0.3125313219836323	1.1109391550882333
246	SpectralMean	Luclus	exponent	symmetric	6	standard	('knn', 5)	eigenspace	0.5890693005440866	0.09506445941529496
247	SpectralMean	normed	exponent2	symmetric	4	beamparticle	('distance', 2.025252069333754)	eigenspace	0.49873631084470005	0.6134890912281528
248	SpectralMean	invarient	exponent2	symmetric	4	standard	None	input	-0.26247808578912535	0.7109561713911964
249	SpectralMean	Luclus	exponent	symmetric	7	standard	None	eigenspace	-0.6396910050428672	0.8567374101421665
250	SpectralMean	angular	exponent2	symmetric	8	standard	('distance', 5.265748950537487)	input	-0.015453009589767142	1.4092387529939712
251	SpectralMean	invarient	inverse	unnormalised	2	standard	('distance', 8.564181391028905)	input	0.5565327900158448	0.9430852140828736
252	SpectralMean	normed	exponent	unnormalised	9	standard	('knn', 4)	eigenspace	-0.8759165434495426	0.8321258532000575
253	SpectralMean	angular	inverse	symmetric	5	beamparticle	None	input	0.9196870481908594	0.5004618513113626
254	SpectralMean	invarient	exponent2	symmetric	8	standard	('knn', 5)	input	0.5605103491585488	0.22327532133742956
255	SpectralMean	invarient	exponent2	unnormalised	8	beamparticle	('knn', 5)	input	-0.6036178791120468	0.4324856384889261
256	SpectralMean	Luclus	inverse	symmetric	6	beamparticle	('distance', 9.382472984231887)	input	-0.6372030750604001	0.3442259536121445
257	SpectralMean	angular	exponent2	unnormalised	2	beamparticle	('knn', 3)	input	0.2861085038872806	1.0940122941344315
258	SpectralMean	Luclus	linear	unnormalised	3	beamparticle	('knn', 2)	eigenspace	-0.47337432555934966	1.156860718361585
259	SpectralMean	angular	inverse	symmetric	6	beamparticle	('distance', 7.7537149622989)	input	-0.9522353593388269	0.8047312088819931
260	SpectralMean	angular	exponent	symmetric	5	standard	('knn', 5)	input	0.9856620425027012	1.3496290714257502
261	SpectralMean	normed	exponent	unnormalised	5	standard	('distance', 7.528038961403731)	input	0.38353829485182267	0.5556080810868015
262	SpectralMean	angular	inverse	symmetric	6	standard	('distance', 5.87021159398636)	input	-0.38743013354404665	0.038179426060290234
263	SpectralMean	angular	linear	symmetric	2	beamparticle	('distance', 9.908412879951875)	eigenspace	-0.3955430753737006	0.26404459831211774
264	SpectralMean	invarient	exponent2	symmetric	8	beamparticle	('distance', 7.715024776573558)	eigenspace	0.38769312215342966	0.41607929069463107
265	SpectralMean	invarient	inverse	symmetric	5	beamparticle	None	eigenspace	-0.401110266933159	0.5778345671650496
266	SpectralMean	normed	exponent2	symmetric	4	beamparticle	('knn', 5)	eigenspace	-0.9235673916109697	0.9258933212180102
267	SpectralMean	angular	exponent2	symmetric	9	standard	('knn', 2)	input	-0.29076396780845304	0.13626330201780706
268	SpectralMean	normed	exponent2	symmetric	4	standard	('distance', 7.012322258182419)	eigenspace	-0.3844910053254391	1.3601021209312636
269	SpectralMean	Luclus	inverse	unnormalised	5	beamparticle	('knn', 4)	input	-0.5022685968113421	1.1152788507124458
270	SpectralMean	normed	linear	unnormalised	2	standard	None	eigenspace	0.23560437571904447	1.3110171942493887
271	SpectralMean	normed	exponent2	unnormalised	1	beamparticle	None	eigenspace	-0.27744609112052343	0.6156117857020942
272	SpectralMean	normed	exponent2	unnormalised	1	standard	('distance', 0.4619113285480736)	input	0.04465573240280274	0.19804347851663384
273	SpectralMean	angular	exponent	symmetric	2	standard	None	input	-0.11164608849357127	1.344114584318685
274	SpectralMean	Luclus	exponent	symmetric	4	standard	None	eigenspace	0.8900552732539517	1.2284394022366854
275	SpectralMean	invarient	inverse	symmetric	3	standard	('knn', 3)	eigenspace	-0.22238613473263547	0.528271629122263
276	SpectralMean	invarient	exponent2	symmetric	3	beamparticle	('knn', 5)	eigenspace	0.22954912033576735	0.7202934211066903
277	SpectralMean	Luclus	inverse	symmetric	1	standard	None	eigenspace	0.5079174053817233	0.833868272350562
278	SpectralMean	Luclus	linear	unnormalised	9	standard	('distance', 9.452547140941183)	eigenspace	0.07366904992357792	0.445343028302192
279	SpectralMean	invarient	linear	symmetric	2	standard	('distance', 5.312390108519562)	input	-0.053742655339297896	1.4669950367428333
280	SpectralMean	normed	exponent2	symmetric	6	standard	None	input	-0.7664307528208016	1.295052057552768
281	SpectralMean	Luclus	inverse	symmetric	9	beamparticle	('distance', 6.313917648987347)	eigenspace	-0.46969318995823195	0.4855204296173718
282	SpectralMean	Luclus	exponent	unnormalised	6	beamparticle	('distance', 8.939928385137279)	eigenspace	0.6697418271810962	0.7877868349225906
283	SpectralMean	normed	linear	symmetric	6	beamparticle	('distance', 9.048606610489625)	input	0.02872737675824122	0.8952953733374003
284	SpectralMean	invarient	exponent	symmetric	9	beamparticle	None	eigenspace	0.26511645405811324	0.04379766636285215
285	SpectralMean	invarient	exponent2	unnormalised	5	beamparticle	('distance', 3.526104761912955)	eigenspace	-0.012065427107568194	1.146580623953743
286	SpectralMean	invarient	exponent	symmetric	4	beamparticle	('knn', 5)	input	0.6453267845395296	0.8513043605690478
287	SpectralMean	invarient	exponent	symmetric	7	beamparticle	('knn', 1)	input	0.6500792338314216	1.2529657793223552
288	SpectralMean	Luclus	linear	unnormalised	6	standard	('knn', 1)	input	-0.6849101467343037	0.7702111112957456
289	SpectralMean	invarient	inverse	unnormalised	7	beamparticle	('distance', 4.841285170828686)	eigenspace	-0.40965173861933946	0.16785941139766036
290	SpectralMean	Luclus	exponent	unnormalised	3	standard	None	input	0.6307552954622562	0.6020980391381106
291	SpectralMean	normed	linear	symmetric	2	beamparticle	None	input	0.35958610269897506	1.1997095291380762
292	SpectralMean	normed	exponent	unnormalised	1	standard	None	input	-0.455667384351371	1.1670473363595373
293	SpectralMean	invarient	inverse	symmetric	6	beamparticle	('distance', 1.2276487484025878)	input	-0.4479069684350947	1.313098709930821
294	SpectralMean	angular	inverse	unnormalised	9	beamparticle	None	input	0.7229225095708434	0.9916389867836685
295	SpectralMean	normed	inverse	unnormalised	3	standard	('distance', 2.079460550349135)	eigenspace	-0.5244814707756724	1.4913511467873801
296	SpectralMean	invarient	exponent2	unnormalised	3	standard	('knn', 3)	input	0.1077180720918034	0.1693651200333547
297	SpectralMean	angular	exponent2	unnormalised	5	standard	('knn', 3)	input	0.9787157672940221	0.186565719489508
298	SpectralMean	invarient	exponent2	symmetric	7	beamparticle	('distance', 3.215023773378709)	input	-0.5232886720948944	0.570820938126491
299	SpectralMean	normed	linear	unnormalised	5	standard	('distance', 4.561433765897202)	input	0.12962170959702357	0.8873001952715733
300	SpectralMean	angular	linear	unnormalised	2	beamparticle	('distance', 1.9508685685117522)	input	-0.866251340757304	0.1643000639681555
301	SpectralMean	angular	inverse	symmetric	5	beamparticle	None	eigenspace	0.18686564463720967	1.4118827440438246
302	SpectralMean	normed	linear	unnormalised	6	beamparticle	('knn', 5)	eigenspace	0.8727220728404195	1.3110250475592304
303	SpectralMean	Luclus	exponent2	unnormalised	7	standard	('distance', 4.611569089004131)	input	-0.971012803680176	0.5407964562837422
304	SpectralMean	Luclus	inverse	symmetric	1	standard	('distance', 8.698959028313343)	eigenspace	-0.9543965934342149	0.4915619080468229
305	SpectralMean	invarient	inverse	unnormalised	1	beamparticle	('distance', 8.436073917818339)	eigenspace	0.30446207040158857	1.187828962777898
306	SpectralMean	normed	exponent2	unnormalised	6	standard	None	eigenspace	0.9736150508147738	0.9907876672372897
307	SpectralMean	angular	inverse	unnormalised	9	beamparticle	('knn', 3)	input	0.23898703522050768	0.3999806008607306
308	SpectralMean	normed	linear	unnormalised	7	standard	('distance', 0.9987577156799832)	input	0.3020994845610576	1.300810714164556
309	SpectralMean	angular	exponent	unnormalised	6	beamparticle	('distance', 9.789836508547806)	input	-0.14223306357351717	1.0012182011636692
310	SpectralMean	normed	exponent2	unnormalised	1	standard	('knn', 4)	eigenspace	0.9310183289247274	0.5527233849063907
311	SpectralMean	invarient	linear	symmetric	4	beamparticle	None	input	0.4405922310319388	1.3109802078035409
312	SpectralMean	Luclus	linear	unnormalised	6	standard	('distance', 1.269544506548369)	eigenspace	-0.08173555816762224	0.3610889393492051
313	SpectralMean	angular	linear	unnormalised	4	standard	('knn', 1)	eigenspace	0.13567516165372484	0.03881066743316619
314	SpectralMean	angular	exponent	symmetric	3	beamparticle	('knn', 3)	input	0.14617895131194114	0.49737372984421263
315	SpectralMean	invarient	exponent2	symmetric	3	standard	None	input	-0.05958667694965136	0.5790721267847494
316	SpectralMean	Luclus	inverse	symmetric	1	beamparticle	('distance', 4.3120517352886365)	eigenspace	-0.932577475554728	0.4234463092665508
317	SpectralMean	normed	exponent2	unnormalised	9	standard	('distance', 4.741110478288513)	input	0.704573137984636	1.2116167359039522
318	SpectralMean	angular	linear	unnormalised	2	beamparticle	('distance', 3.5800322958226163)	input	-0.600323507197132	1.4953092388096838
319	SpectralMean	angular	linear	symmetric	1	standard	('knn', 3)	input	-0.41223894847098297	1.326091375404317
320	SpectralMean	invarient	exponent2	symmetric	6	standard	None	eigenspace	-0.01377811893780434	1.4757956577307045
321	SpectralMean	Luclus	exponent2	symmetric	6	beamparticle	('distance', 5.775321012837767)	eigenspace	0.3222455847694423	0.17817974391695063
322	SpectralMean	invarient	inverse	symmetric	9	standard	('distance', 6.2306705553564745)	eigenspace	0.5731161266812992	1.2559470903311327
323	SpectralMean	angular	exponent2	symmetric	4	beamparticle	('distance', 8.449260550796591)	eigenspace	-0.25095743843323026	0.49956331213062827
324	SpectralMean	normed	inverse	unnormalised	1	beamparticle	('knn', 1)	input	-0.29331094303126837	0.7977261704138291
325	SpectralMean	Luclus	exponent	symmetric	3	beamparticle	('distance', 0.6682487978345963)	eigenspace	0.1046821238579494	0.14022328084650015
326	SpectralMean	normed	exponent	unnormalised	8	beamparticle	('distance', 1.677525019025916)	input	-0.4663662347140143	0.5044780141550003
327	SpectralMean	Luclus	exponent	symmetric	9	standard	('distance', 0.1595837873606365)	input	0.9082044410804853	0.4617221058621389
328	SpectralMean	normed	linear	symmetric	3	standard	None	eigenspace	0.15275011362725688	1.0323355150628943
329	SpectralMean	normed	exponent2	unnormalised	2	beamparticle	('knn', 4)	input	-0.7390246227783637	1.373959133820465
330	SpectralMean	normed	inverse	unnormalised	1	beamparticle	('distance', 1.1689662408907286)	eigenspace	0.802772904902237	0.18665219099549546
331	SpectralMean	Luclus	exponent	symmetric	1	standard	None	eigenspace	0.49403902839158365	1.3233332218974059
332	SpectralMean	invarient	exponent2	unnormalised	2	beamparticle	('knn', 4)	input	0.5644661278254504	1.395315146918825
333	SpectralMean	Luclus	exponent	symmetric	4	beamparticle	('knn', 1)	eigenspace	-0.3575263899061878	1.340755660679126
334	SpectralMean	invarient	linear	symmetric	9	standard	None	eigenspace	0.20534274840761468	0.813641625565374
335	SpectralMean	normed	exponent	unnormalised	8	beamparticle	None	eigenspace	-0.5929421143782876	0.42413595633880646
336	SpectralMean	angular	exponent2	symmetric	1	beamparticle	None	eigenspace	0.7300903441634443	0.8970051916871686
337	SpectralMean	normed	linear	symmetric	2	standard	None	input	0.3183971493909141	0.7680656619776909
338	SpectralMean	normed	inverse	symmetric	2	beamparticle	('knn', 2)	input	-0.8835944483227021	1.372514601899302
339	SpectralMean	Luclus	inverse	unnormalised	3	beamparticle	('knn', 1)	eigenspace	0.6514004798464907	0.43346979172705996
340	SpectralMean	normed	linear	unnormalised	2	beamparticle	None	input	0.7750378062312195	0.8222237914380973
341	SpectralMean	normed	exponent2	unnormalised	6	beamparticle	('distance', 2.5376954889876813)	eigenspace	0.1841899778481917	0.8151176061512164
342	SpectralMean	Luclus	exponent2	unnormalised	1	standard	('distance', 5.303399832268132)	eigenspace	-0.15813885005078676	0.3686716847817228
343	SpectralMean	angular	exponent	unnormalised	4	standard	None	eigenspace	-0.8399936694762573	0.17456905447646226
344	SpectralMean	Luclus	inverse	symmetric	7	standard	('distance', 8.325563042423688)	eigenspace	0.3727857938732271	1.3481393596981632
345	SpectralMean	angular	exponent2	unnormalised	7	beamparticle	('knn', 2)	input	0.15524849396065332	1.0111009056964455
346	SpectralMean	Luclus	linear	symmetric	3	standard	('knn', 1)	input	-0.44929363173740056	0.27524971217988375
347	SpectralMean	angular	exponent	unnormalised	3	beamparticle	('knn', 4)	input	0.09498355787807222	0.9727429723486399
348	SpectralMean	normed	inverse	unnormalised	5	standard	('distance', 4.023740497601384)	eigenspace	-0.3709179725783067	0.15639780679627696
349	SpectralMean	angular	exponent	symmetric	4	standard	('knn', 2)	eigenspace	0.42346538535219214	1.3695854486914154
350	SpectralMean	Luclus	exponent	symmetric	6	standard	('distance', 3.315948715632789)	input	0.30990820538119657	0.9132395778093867
351	SpectralMean	angular	exponent	symmetric	4	standard	('distance', 8.945052109637178)	input	-0.14522436973394837	0.12197599016866462
352	SpectralMean	normed	linear	unnormalised	7	beamparticle	None	eigenspace	0.7561348200729356	1.0533030307644422
353	SpectralMean	invarient	inverse	unnormalised	3	standard	('distance', 3.1648972720779147)	eigenspace	-0.40692412485730656	1.0642497985851898
354	SpectralMean	angular	inverse	unnormalised	6	beamparticle	('distance', 3.630890314305134)	input	-0.8377083990482044	0.9662163461982735
355	SpectralMean	invarient	linear	unnormalised	2	standard	None	eigenspace	0.6462401751960563	1.047500445530991
356	SpectralMean	Luclus	exponent	unnormalised	7	standard	None	input	-0.3123839299104991	1.3338826292493908
357	SpectralMean	angular	exponent2	symmetric	5	standard	('knn', 4)	eigenspace	-0.6063630899731176	1.2210820652996373
358	SpectralMean	normed	linear	unnormalised	6	standard	('distance', 9.498562050998675)	eigenspace	0.6416769417571258	0.1728457044391013
359	SpectralMean	Luclus	inverse	unnormalised	3	beamparticle	('knn', 4)	input	0.22124320641216433	0.295328536373672
360	SpectralMean	invarient	exponent	symmetric	7	beamparticle	None	input	-0.5240021755291902	0.06937571119734187
361	SpectralMean	normed	inverse	symmetric	9	standard	('knn', 2)	input	-0.9311265645953308	1.2334144827996312
362	SpectralMean	Luclus	inverse	unnormalised	3	standard	None	eigenspace	-0.6805766700268485	0.8525763208874824
363	SpectralMean	angular	linear	unnormalised	7	standard	None	input	-0.3054511698379849	0.33135736478930905
364	SpectralMean	invarient	linear	unnormalised	4	beamparticle	('knn', 4)	input	-0.6491248483606427	0.8445317077971525
365	SpectralMean	invarient	inverse	unnormalised	8	beamparticle	('knn', 1)	input	0.29396316204396866	0.3971315213535379
366	SpectralMean	Luclus	inverse	symmetric	1	beamparticle	('distance', 1.282754746316075)	input	0.103900506412133	0.32549466093578655
367	SpectralMean	angular	inverse	unnormalised	5	standard	('knn', 1)	eigenspace	0.9492695238789217	0.14112275981609407
368	SpectralMean	invarient	inverse	symmetric	6	beamparticle	None	input	-0.5451566176940426	0.8528770270037451
